,Bit,Ether,tether,Doge,Sand,XRP,Solana,Shib
2024-02-28 17:00:00,4921.75410396,27048.57417837,,286860426.91777533,16570039.04879568,127705968.55322827,407294.88882999,794168641297.5254
2024-02-28 21:00:00,4431.1049402,20119.62327164,,206962032.03546175,14836391.68867949,106677300.91893758,286071.61847077,467297172975.61786
2024-02-29 01:00:00,4818.603956,26084.17646479,,1958698799.4912627,24889081.34587072,215756980.7601854,440441.44752146,2265270408817.2065
2024-02-29 05:00:00,2234.95028998,12563.10476726,,563756749.7070211,14919080.24383012,86620577.21547455,290556.4442565,670638735739.102
2024-02-29 09:00:00,3401.60674395,36524.78915958,,1038395632.0230204,19313869.25259964,163083355.70944172,491137.4707757,1484454681269.9248
2024-02-29 13:00:00,4092.57289885,18310.7020053,,1484190094.6808906,17008246.54647833,213199142.99718273,322134.23969476,8294185627973.427
2024-02-29 17:00:00,2335.02930696,14977.87501608,,465008100.5983346,19456237.73257619,107842691.65302904,512981.18594215,2950536836595.4697
2024-02-29 21:00:00,1756.43692852,10136.82899444,,525213682.0586398,24858250.85451749,101685188.71641645,373883.43436029,3352388103548.9688
2024-03-01 01:00:00,1470.33865009,8216.39376195,,285230248.1809593,11089312.01790123,143952496.2690537,151621.77623195,975596400238.4641
2024-03-01 05:00:00,1213.14231517,9348.6141254,,360281900.59409314,24290737.65148816,80964068.32096276,178388.37812546,1138507534492.5645
2024-03-01 09:00:00,1420.00840908,8539.0473001,,384556599.68014866,27089852.49332951,77132811.68975233,648169.51673396,2149618790546.4343
2024-03-01 13:00:00,952.05736781,4473.26244486,,189309244.00846115,19833315.40287207,58904349.25805364,225666.0432437,639178810756.6711
2024-03-01 17:00:00,1107.09742317,6070.90054747,,205468709.6696679,13911633.43043505,50511036.84666063,176957.07974019,784636999923.4357
2024-03-01 21:00:00,1595.05164197,7696.38579954,,600305087.4343033,44323067.58103374,81324412.24694677,203479.42063783,4947428851698.253
2024-03-02 01:00:00,430.53114276,2289.00279443,,560943868.296668,9331553.8125239,30664392.40930694,101530.40929086,2429895214774.0796
2024-03-02 05:00:00,752.22595116,4129.56585931,,870063224.4667339,13321912.11223484,52045758.77862844,140227.29571716,5279207559041.779
2024-03-02 09:00:00,1188.67479409,9412.95450577,,1192547107.0302746,39274651.0020525,305169122.5929324,332996.65164827,20905398547594.887
2024-03-02 13:00:00,1754.46452639,7884.51476187,,453797005.6133858,19094957.83793883,105432234.6047438,165261.00445232,10557188973169.754
2024-03-02 17:00:00,1220.99546965,5154.04520607,,630817823.2142357,16557365.76344684,103074701.8832649,139646.44508878,11550257879335.768
2024-03-02 21:00:00,745.58061619,4658.94141928,,363679367.5252631,27935756.40682528,142986941.13304436,138716.21121428,7778324774880.809
2024-03-03 01:00:00,194.53971661,1343.26365272,,110382706.10754874,6175574.33466235,25742445.48454162,43180.55064705,4449376875189.317
2024-03-03 05:00:00,377.40740919,2890.07928839,,160008636.52783218,6977087.74288637,32142328.42533951,74568.23779614,3362826305839.8525
2024-03-03 09:00:00,1018.72359296,7919.66943007,,355089948.00325423,48350696.906871,100914990.89394014,188319.14543611,10640972056148.326
2024-03-03 13:00:00,1517.97521168,10084.81961846,,428484948.709383,52299724.02235495,145918962.1786348,197388.46188423,5426830380428.176
2024-03-03 17:00:00,788.92340017,4962.35091229,,325027016.5250412,26266765.93745383,75923714.41584054,183466.27182229,5777724012058.125
2024-03-03 21:00:00,1698.3719596,7320.98693003,,280062309.1128962,14352198.2122159,75360473.18728343,137996.48714234,3915684789400.027
2024-03-04 01:00:00,432.26110012,3370.80110213,,363299577.6571919,3533024.72132374,19549671.05677207,58688.55708177,999570481575.1366
2024-03-04 05:00:00,561.31642184,3888.47191533,,479501413.3708233,6283707.07686732,34811249.33121465,75198.37783424,2888737660379.5327
2024-03-04 09:00:00,2134.70618781,11472.28947701,,550782333.7312922,20547167.99718385,89559160.22117981,219278.45116192,4387787088410.6987
2024-03-04 13:00:00,968.41711288,5685.94494205,,680340052.1585978,12022741.77793107,99740718.67969152,79328.76611189,12616939929108.463
2024-03-04 17:00:00,3476.39930938,16718.88148773,,509069720.08295816,25013050.10466601,262363409.5508052,332055.41765961,6155551631444.314
2024-03-04 21:00:00,2616.9117794,14838.10782243,,499098703.25185764,19660767.14427324,141406353.97862414,174530.13839964,8019216830339.403
2024-03-05 01:00:00,1829.27198137,11803.01492497,,987770237.8991575,14066211.31427412,109726768.36954543,165475.83955913,18686885110161.35
2024-03-05 05:00:00,2228.41183703,11017.32914377,,442884407.8658594,9516131.72829927,61748027.01592481,183267.97495718,5865496564120.147
2024-03-05 09:00:00,3255.59965121,22771.63993767,,1308271308.412459,24301907.23170199,248364993.885793,293419.73705146,19491143689770.996
2024-03-05 13:00:00,4954.7770282,34792.99129311,,1220699885.1681907,40168231.78739889,258362640.6954851,318114.96251157,18389462326598.38
2024-03-05 17:00:00,1588.28398006,9564.95219042,,389098480.48598117,45399465.70950469,117648449.15174468,105258.60792036,6799356459538.104
2024-03-05 21:00:00,3778.20141282,21288.04983415,,755430241.9216279,39038384.7266382,161780414.2016126,758323.07157462,15179742585291.729
2024-03-06 01:00:00,3740.30131176,20577.13927428,,793870585.8205414,29097820.82929632,170967855.27367646,417712.46194359,18298885459026.434
2024-03-06 05:00:00,4817.41896935,34852.43965345,,1182730106.0239785,27447332.8525456,230342464.92519087,422018.76579981,14197483350957.656
2024-03-06 09:00:00,3562.86538922,24802.12009573,,721283710.2721262,23956963.32545653,157991525.05706003,304256.95999946,9599402966398.21
2024-03-06 13:00:00,2639.3265611,23734.74797981,,633512813.3585149,17474013.15345674,115787583.22349569,270788.63381544,9318838476922.807
2024-03-06 17:00:00,2244.62806688,23177.01149317,,605562977.0791614,16188284.94160708,99598471.85728377,195465.74225804,8953442640211.94
2024-03-06 21:00:00,2453.30722224,22394.5515243,,435009866.63608253,19903520.73388095,109235173.2632476,290095.24076549,6738060760536.394
2024-03-07 01:00:00,603.76583085,5522.57027286,,108266197.998086,6023526.53422189,27910706.75534876,67957.57778556,1961750680039.9426
2024-03-07 05:00:00,786.31079457,7340.46206275,,147924023.31648847,10493363.15203461,45442515.51451545,86478.59895656,1703779578928.0435
2024-03-07 09:00:00,1112.27725011,14648.75839541,,365210365.07878727,31255783.84499913,151445348.00888553,563665.91703952,4992582896730.736
2024-03-07 13:00:00,850.09127914,7836.84224241,,287164489.0097015,15755443.10359573,154009070.7754751,225974.28643185,4828454780061.366
2024-03-07 17:00:00,1284.85189036,8365.84057518,,193421012.88396218,12732911.11667486,63100617.88037272,404969.05713804,3423188392076.9316
2024-03-07 21:00:00,1503.18399423,10027.71661407,,308683937.4998281,15472933.85587502,62809099.97644681,553397.00504217,3661457184881.4746
2024-03-08 01:00:00,484.8175755,4057.56199065,,106170948.86660814,7664337.1277697,37809189.39332536,104490.65051368,1312433443896.8684
2024-03-08 05:00:00,557.27053907,8213.83078888,,150813839.7142577,8372075.17726917,43841393.53291972,112974.75729525,1195216894192.9788
2024-03-08 09:00:00,892.44578866,11308.08873663,,485533376.2955398,18921209.07263701,81338457.24450703,181120.95009566,8496022703281.846
2024-03-08 13:00:00,678.70178694,5932.31733259,,258150313.68769482,7966142.24701284,66391793.52358762,100035.16015536,3528589982720.3525
2024-03-08 17:00:00,785.31078203,7358.66463404,,338343688.77255565,6175533.96501505,64230269.82983705,120972.06012422,5122058411511.899
2024-03-08 21:00:00,3774.33211824,15901.8034829,,636845029.2139764,19752179.53017242,110467997.01074974,377663.38784644,10753343418646.662
2024-03-09 01:00:00,1739.67507093,9201.20140444,,207308566.45631847,10189240.92314394,55493994.51084346,241073.66223966,3571077513911.256
2024-03-09 05:00:00,851.46767285,5250.99677537,,157842173.06452975,6014481.80626186,30185903.50386235,96634.44484286,1636437718363.5417
2024-03-09 09:00:00,1041.25960799,6612.5421225,,268315082.19518363,29087467.94400084,61457363.17356701,114026.6116936,5398382639523.538
2024-03-09 13:00:00,592.68904582,3756.12125732,,158408852.9330039,11668518.66533013,54124997.99564851,88780.42107211,1887187145891.9014
2024-03-09 17:00:00,875.5840948,6330.95519157,,227061803.27999535,49253174.23499832,75204165.66448131,90673.46527587,3128478775334.815
2024-03-09 21:00:00,698.9839742,3941.42117622,,108336271.66414475,40793098.98254979,48724776.98201151,66476.80666224,1432475249695.051
2024-03-10 01:00:00,410.08087944,3098.49415605,,554248923.3921918,15869120.24182398,25216343.55405579,53532.27564661,1871020834654.8616
2024-03-10 05:00:00,328.08408633,2526.98173019,,201287444.5290007,8676938.02521332,24547523.59861472,47249.34704991,1151968680431.6194
2024-03-10 09:00:00,1314.77185122,6304.27501464,,217276063.8633532,71702806.53296405,62443467.96576058,115765.53424226,2589256474654.281
2024-03-10 13:00:00,809.29435426,3329.66466485,,92526911.72644931,18589225.87781556,39637955.32426617,54383.43188455,1285978439321.3477
2024-03-10 17:00:00,1194.65429454,5104.79271455,,125206937.06060413,35541651.88931405,43863298.78004194,77148.44179435,1441166204657.9062
2024-03-10 21:00:00,1657.80627471,6885.66699715,,144477688.2546638,21928959.50594196,70888006.66986772,89458.42657596,1871438418207.9626
